Date, Open, High, Low, Close, Volume
20220209  18:35:00,3230.41,3230.63,3225.02,3225.02,111
20220209  18:40:00,3225.74,3226.67,3220.86,3225.0,185
20220209  18:45:00,3224.45,3224.64,3219.09,3220.38,119
20220209  18:50:00,3221.0,3226.0,3220.12,3225.45,104
20220209  18:55:00,3226.32,3232.0,3226.09,3232.0,55
20220209  19:00:00,3233.0,3236.29,3233.0,3234.42,68
20220209  19:05:00,3235.0,3240.0,3234.19,3238.46,93
20220209  19:10:00,3238.57,3239.28,3236.88,3236.97,68
20220209  19:15:00,3236.79,3238.04,3229.05,3230.2,60
20220209  19:20:00,3229.33,3230.97,3226.14,3229.8,86
20220209  19:25:00,3230.0,3233.26,3226.97,3232.38,63
20220209  19:30:00,3230.89,3233.0,3229.08,3229.2,33
20220209  19:35:00,3229.51,3231.55,3229.0,3229.08,31
20220209  19:40:00,3228.61,3229.8,3226.18,3228.2,93
20220209  19:45:00,3228.28,3229.81,3222.76,3222.92,61
20220209  19:50:00,3223.6,3225.53,3221.3,3221.3,74
20220209  19:55:00,3221.67,3223.98,3218.01,3218.01,102
20220209  20:00:00,3218.0,3222.47,3216.0,3221.18,199
20220209  20:05:00,3221.48,3221.48,3214.15,3216.3,126
20220209  20:10:00,3214.85,3220.35,3212.0,3212.0,101
20220209  20:15:00,3211.91,3212.28,3205.0,3209.98,155
20220209  20:20:00,3209.99,3217.99,3209.58,3214.49,199
20220209  20:25:00,3213.65,3217.09,3205.42,3217.09,124
20220209  20:30:00,3215.51,3226.0,3215.51,3226.0,263
20220209  20:35:00,3225.99,3225.99,3220.01,3221.65,139
20220209  20:40:00,3222.38,3222.39,3211.6,3217.87,135
20220209  20:45:00,3218.3,3221.67,3215.91,3220.45,128
20220209  20:50:00,3220.8,3226.0,3218.21,3224.45,414
20220209  20:55:00,3224.07,3224.45,3217.59,3224.29,656
20220210  14:30:00,3167.0,3185.0,3155.0,3181.48,635
20220210  14:35:00,3183.99,3192.09,3171.0,3176.53,298
20220210  14:40:00,3182.15,3184.59,3166.82,3168.81,249
20220210  14:45:00,3172.4,3179.96,3166.01,3169.41,213
20220210  14:50:00,3171.66,3189.99,3170.98,3182.67,360
20220210  14:55:00,3182.64,3191.59,3178.36,3181.6,139
20220210  15:00:00,3183.57,3202.83,3176.64,3201.18,255
20220210  15:05:00,3201.45,3203.82,3193.27,3202.88,185
20220210  15:10:00,3201.56,3201.87,3182.02,3183.75,178
20220210  15:15:00,3183.99,3184.99,3177.0,3182.82,104
20220210  15:20:00,3181.64,3188.46,3180.52,3183.81,113
20220210  15:25:00,3182.98,3195.99,3182.03,3195.17,137
20220210  15:30:00,3194.5,3200.73,3190.57,3193.82,147
20220210  15:35:00,3195.32,3201.24,3192.0,3201.24,114
20220210  15:40:00,3201.18,3214.33,3201.18,3208.19,217
20220210  15:45:00,3205.0,3207.38,3198.98,3206.96,239
20220210  15:50:00,3206.12,3206.12,3191.16,3193.19,249
20220210  15:55:00,3191.33,3195.36,3189.31,3193.16,188
20220210  16:00:00,3192.88,3199.95,3189.0,3197.24,154
20220210  16:05:00,3196.2,3206.25,3195.05,3203.89,120
20220210  16:10:00,3202.25,3203.78,3197.61,3199.0,79
20220210  16:15:00,3198.4,3204.0,3196.1,3201.38,55
20220210  16:20:00,3200.45,3203.96,3192.3,3199.54,139
20220210  16:25:00,3199.64,3200.02,3194.06,3196.99,41
20220210  16:30:00,3195.56,3196.1,3189.5,3190.8,107
20220210  16:35:00,3190.51,3193.39,3189.02,3191.0,79
20220210  16:40:00,3192.54,3200.45,3191.0,3200.45,46
20220210  16:45:00,3201.0,3210.12,3198.94,3206.22,127
20220210  16:50:00,3203.51,3207.4,3203.42,3203.7,100
20220210  16:55:00,3204.85,3210.2,3204.85,3209.47,31
20220210  17:00:00,3210.0,3210.98,3202.73,3203.08,103
20220210  17:05:00,3203.38,3205.77,3201.61,3202.5,41
20220210  17:10:00,3203.0,3206.73,3201.51,3206.63,46
20220210  17:15:00,3205.77,3208.86,3199.94,3207.35,82
20220210  17:20:00,3206.77,3209.29,3205.0,3207.39,46
20220210  17:25:00,3208.66,3210.35,3203.7,3204.57,127
20220210  17:30:00,3205.25,3207.27,3193.32,3194.75,116
20220210  17:35:00,3197.3,3197.67,3194.31,3196.82,58
20220210  17:40:00,3197.04,3199.24,3195.78,3195.79,46
20220210  17:45:00,3196.97,3196.97,3170.02,3174.78,353
20220210  17:50:00,3173.82,3185.21,3167.12,3183.05,222
20220210  17:55:00,3183.65,3192.47,3181.43,3190.16,124
20220210  18:00:00,3190.93,3195.0,3185.72,3192.92,118
20220210  18:05:00,3192.16,3192.44,3185.06,3189.82,67
20220210  18:10:00,3187.76,3190.83,3185.01,3186.99,105
20220210  18:15:00,3186.59,3186.79,3175.03,3177.5,135
20220210  18:20:00,3176.68,3178.23,3172.0,3174.4,134
20220210  18:25:00,3177.53,3178.44,3168.2,3169.06,107
20220210  18:30:00,3169.72,3172.64,3166.6,3167.2,78
20220210  18:35:00,3166.7,3169.99,3163.36,3167.82,88
20220210  18:40:00,3168.25,3172.55,3167.85,3171.93,88
20220210  18:45:00,3170.49,3179.98,3170.49,3175.89,100
20220210  18:50:00,3177.11,3178.55,3175.0,3176.49,85
20220210  18:55:00,3176.05,3183.99,3171.56,3183.96,128
20220210  19:00:00,3184.89,3186.98,3179.54,3184.18,112
20220210  19:05:00,3182.27,3183.2,3178.42,3182.0,109
20220210  19:10:00,3183.0,3183.0,3176.62,3176.62,62
20220210  19:15:00,3175.25,3177.04,3168.28,3170.0,69
20220210  19:20:00,3170.73,3179.53,3169.0,3179.53,143
20220210  19:25:00,3179.09,3188.36,3179.0,3183.98,65
20220210  19:30:00,3185.04,3189.94,3184.29,3187.12,89
20220210  19:35:00,3188.74,3193.93,3185.43,3188.52,160
20220210  19:40:00,3190.4,3195.2,3184.27,3186.03,97
20220210  19:45:00,3187.46,3190.79,3182.6,3182.7,118
20220210  19:50:00,3184.89,3188.36,3178.77,3179.61,91
20220210  19:55:00,3179.97,3182.12,3172.88,3178.12,117
20220210  20:00:00,3177.33,3182.2,3171.77,3181.47,72
20220210  20:05:00,3178.75,3189.75,3178.75,3188.93,144
20220210  20:10:00,3190.0,3190.0,3184.0,3186.2,97
20220210  20:15:00,3184.62,3189.5,3182.13,3182.65,89
20220210  20:20:00,3184.0,3187.0,3181.25,3186.07,78
20220210  20:25:00,3185.26,3188.0,3181.1,3182.14,65
20220210  20:30:00,3180.0,3180.0,3168.33,3170.04,173
20220210  20:35:00,3170.64,3174.27,3164.46,3173.39,169
20220210  20:40:00,3173.45,3177.25,3165.4,3169.29,167
20220210  20:45:00,3166.2,3169.0,3161.34,3164.78,140
20220210  20:50:00,3161.0,3178.05,3159.01,3173.28,236
20220210  20:55:00,3174.16,3190.61,3173.95,3181.05,464
20220211  14:30:00,3168.55,3180.0,3162.69,3167.0,475
20220211  14:35:00,3165.04,3165.77,3145.0,3156.93,229
20220211  14:40:00,3155.0,3157.95,3147.4,3147.57,248
20220211  14:45:00,3146.69,3175.46,3146.69,3167.38,359
20220211  14:50:00,3169.0,3171.06,3155.44,3162.74,127
20220211  14:55:00,3159.74,3162.08,3141.02,3143.93,279
20220211  15:00:00,3145.27,3156.36,3145.01,3153.34,224
20220211  15:05:00,3151.23,3162.2,3148.01,3149.0,251
20220211  15:10:00,3149.6,3149.66,3130.66,3134.44,307
20220211  15:15:00,3134.47,3136.69,3125.15,3132.82,331
20220211  15:20:00,3131.84,3141.54,3131.84,3139.68,198
20220211  15:25:00,3137.17,3142.0,3129.33,3137.29,122
20220211  15:30:00,3136.99,3147.45,3135.59,3137.85,141
20220211  15:35:00,3137.6,3150.0,3131.88,3148.28,161
20220211  15:40:00,3147.51,3149.99,3142.49,3145.14,122
20220211  15:45:00,3145.59,3150.0,3142.3,3144.41,141
20220211  15:50:00,3143.41,3145.91,3131.78,3138.32,151
20220211  15:55:00,3139.45,3140.63,3133.15,3135.83,75
20220211  16:00:00,3136.97,3148.0,3136.96,3147.94,138
20220211  16:05:00,3146.98,3148.0,3135.0,3135.0,56
20220211  16:10:00,3134.99,3137.92,3132.76,3136.52,56
20220211  16:15:00,3134.64,3138.82,3131.82,3136.08,55
20220211  16:20:00,3139.6,3143.99,3137.83,3138.02,39
20220211  16:25:00,3137.35,3138.56,3132.22,3134.3,50
20220211  16:30:00,3137.21,3139.43,3130.0,3131.1,82
20220211  16:35:00,3131.69,3131.69,3123.05,3126.35,84
20220211  16:40:00,3126.88,3127.98,3121.81,3124.72,127
20220211  16:45:00,3125.99,3131.99,3121.98,3130.34,104
20220211  16:50:00,3129.13,3129.28,3123.83,3126.34,65
20220211  16:55:00,3127.31,3131.53,3124.84,3127.97,74
20220211  17:00:00,3128.42,3130.39,3125.01,3127.78,61
20220211  17:05:00,3128.14,3128.14,3118.34,3124.13,140
20220211  17:10:00,3124.41,3130.98,3124.4,3128.27,66
20220211  17:15:00,3129.68,3130.98,3120.01,3123.97,62
20220211  17:20:00,3122.69,3123.7,3118.91,3119.1,58
20220211  17:25:00,3118.35,3125.41,3117.4,3123.95,65
20220211  17:30:00,3123.79,3129.79,3122.49,3127.55,41
20220211  17:35:00,3127.52,3129.15,3121.38,3125.86,68
20220211  17:40:00,3126.79,3126.79,3121.44,3122.96,75
20220211  17:45:00,3122.45,3123.0,3117.69,3117.85,131
20220211  17:50:00,3119.14,3121.62,3109.11,3110.03,205
20220211  17:55:00,3110.78,3112.28,3107.0,3109.8,134
20220211  18:00:00,3109.1,3111.61,3102.99,3110.02,134
20220211  18:05:00,3108.72,3115.67,3106.05,3112.74,121
20220211  18:10:00,3112.72,3112.99,3106.79,3108.93,66
20220211  18:15:00,3110.58,3115.09,3107.89,3115.09,76
20220211  18:20:00,3113.08,3116.0,3112.0,3114.61,44
20220211  18:25:00,3111.2,3112.38,3103.43,3105.03,135
20220211  18:30:00,3104.13,3104.14,3095.14,3097.45,192
20220211  18:35:00,3096.0,3098.84,3087.93,3088.52,338
20220211  18:40:00,3089.1,3094.99,3084.9,3089.31,234
20220211  18:45:00,3088.27,3093.46,3079.0,3089.6,324
20220211  18:50:00,3092.0,3101.27,3086.31,3097.16,153
20220211  18:55:00,3096.83,3096.83,3080.26,3081.29,201
20220211  19:00:00,3080.0,3090.88,3074.0,3087.34,279
20220211  19:05:00,3085.77,3087.14,3072.02,3072.87,444
20220211  19:10:00,3075.0,3082.34,3072.19,3081.49,246
20220211  19:15:00,3079.36,3095.05,3077.73,3085.0,250
20220211  19:20:00,3082.73,3086.73,3076.09,3079.59,197
20220211  19:25:00,3075.5,3078.55,3069.49,3071.53,152
20220211  19:30:00,3071.54,3085.95,3069.42,3077.74,171
20220211  19:35:00,3080.46,3080.46,3070.75,3072.54,155
20220211  19:40:00,3074.0,3082.7,3069.22,3075.51,221
20220211  19:45:00,3076.63,3077.58,3070.0,3072.01,153
20220211  19:50:00,3070.7,3074.01,3062.31,3064.48,243
20220211  19:55:00,3064.11,3073.5,3064.11,3070.99,171
20220211  20:00:00,3071.84,3086.11,3070.99,3080.82,277
20220211  20:05:00,3080.63,3082.07,3074.0,3077.09,207
20220211  20:10:00,3077.19,3078.93,3070.01,3074.96,165
20220211  20:15:00,3074.67,3083.59,3068.65,3068.92,250
20220211  20:20:00,3068.9,3073.91,3065.92,3069.17,125
20220211  20:25:00,3069.5,3076.45,3066.77,3073.02,134
20220211  20:30:00,3071.02,3072.07,3063.56,3069.41,162
20220211  20:35:00,3068.61,3070.05,3062.3,3063.0,193
20220211  20:40:00,3062.0,3063.79,3054.67,3060.15,332
20220211  20:45:00,3061.03,3072.98,3058.01,3072.98,256
20220211  20:50:00,3073.7,3078.43,3066.51,3070.41,384
20220211  20:55:00,3073.04,3086.6,3062.71,3063.45,675
20220214  14:30:00,3035.02,3059.2,3033.0,3040.45,811
20220214  14:35:00,3042.23,3060.0,3042.09,3055.47,199
20220214  14:40:00,3053.97,3069.0,3053.92,3058.1,322
20220214  14:45:00,3058.14,3068.42,3048.53,3067.41,211
20220214  14:50:00,3066.07,3089.84,3065.98,3085.84,398
20220214  14:55:00,3086.9,3088.96,3078.52,3079.59,231
20220214  15:00:00,3079.48,3080.52,3061.95,3070.03,209
20220214  15:05:00,3073.84,3077.66,3071.95,3076.0,184
20220214  15:10:00,3074.24,3099.45,3073.93,3096.41,223
20220214  15:15:00,3096.34,3097.6,3079.59,3085.72,169
20220214  15:20:00,3085.3,3095.41,3081.42,3095.41,167
20220214  15:25:00,3095.56,3107.17,3088.69,3104.35,204
20220214  15:30:00,3105.0,3117.89,3092.7,3097.08,323
20220214  15:35:00,3095.76,3102.74,3093.42,3098.59,135
20220214  15:40:00,3098.81,3113.84,3098.01,3111.64,111
20220214  15:45:00,3112.32,3130.0,3111.01,3128.8,313
20220214  15:50:00,3129.75,3136.0,3119.69,3122.09,271
20220214  15:55:00,3121.6,3128.49,3114.6,3117.0,198
20220214  16:00:00,3118.6,3132.0,3114.43,3130.9,162
20220214  16:05:00,3129.68,3130.59,3122.35,3128.2,125
20220214  16:10:00,3129.5,3130.85,3122.41,3127.96,122
20220214  16:15:00,3128.75,3145.59,3127.45,3143.88,258
20220214  16:20:00,3144.3,3154.4,3138.85,3153.74,198
20220214  16:25:00,3153.0,3163.26,3152.99,3159.57,263
20220214  16:30:00,3161.0,3165.0,3152.0,3155.33,343
20220214  16:35:00,3155.67,3158.63,3142.51,3146.0,189
20220214  16:40:00,3147.87,3152.82,3143.03,3150.09,137
20220214  16:45:00,3150.4,3159.99,3149.49,3158.47,170
20220214  16:50:00,3158.22,3158.22,3147.8,3148.62,146
20220214  16:55:00,3150.57,3159.33,3150.53,3158.66,134
20220214  17:00:00,3158.65,3166.61,3154.96,3164.14,201
20220214  17:05:00,3165.62,3167.99,3160.44,3162.02,139
20220214  17:10:00,3162.23,3167.08,3160.44,3165.35,107
20220214  17:15:00,3165.78,3168.97,3155.12,3156.8,167
20220214  17:20:00,3156.26,3161.52,3146.13,3149.23,133
20220214  17:25:00,3150.52,3160.25,3146.15,3160.25,160
20220214  17:30:00,3159.5,3168.08,3159.29,3162.56,186
20220214  17:35:00,3162.19,3162.19,3154.49,3155.56,58
20220214  17:40:00,3156.6,3158.41,3152.12,3153.8,75
20220214  17:45:00,3153.03,3160.44,3151.96,3159.17,122
20220214  17:50:00,3160.91,3162.0,3158.63,3161.0,70
20220214  17:55:00,3159.0,3159.53,3148.59,3150.0,107
20220214  18:00:00,3150.55,3161.02,3150.55,3161.02,144
20220214  18:05:00,3162.04,3168.76,3158.11,3158.19,130
20220214  18:10:00,3159.26,3159.26,3152.19,3152.98,72
20220214  18:15:00,3153.0,3155.41,3151.52,3153.13,53
20220214  18:20:00,3154.27,3156.38,3138.09,3139.99,247
20220214  18:25:00,3140.36,3143.91,3139.72,3140.0,95
20220214  18:30:00,3139.87,3140.3,3132.93,3137.83,132
20220214  18:35:00,3137.75,3142.94,3135.03,3139.87,101
20220214  18:40:00,3137.99,3141.65,3133.64,3133.73,106
20220214  18:45:00,3132.28,3134.6,3128.0,3128.26,104
20220214  18:50:00,3128.73,3128.73,3104.88,3105.62,342
20220214  18:55:00,3103.99,3109.02,3096.9,3100.0,268
20220214  19:00:00,3098.01,3107.23,3095.39,3100.08,261
20220214  19:05:00,3099.84,3101.01,3091.37,3097.65,282
20220214  19:10:00,3095.63,3102.09,3093.55,3096.98,177
20220214  19:15:00,3097.44,3100.78,3093.66,3097.51,205
20220214  19:20:00,3097.98,3108.57,3097.01,3100.94,316
20220214  19:25:00,3100.93,3121.27,3093.53,3113.29,366
20220214  19:30:00,3112.62,3115.0,3097.22,3114.18,286
20220214  19:35:00,3112.08,3118.0,3108.24,3113.11,198
20220214  19:40:00,3113.5,3117.39,3103.95,3111.0,175
20220214  19:45:00,3111.0,3117.34,3102.88,3105.66,148
20220214  19:50:00,3107.11,3120.0,3107.11,3110.07,119
20220214  19:55:00,3110.75,3115.72,3105.79,3109.59,149
20220214  20:00:00,3109.6,3112.0,3105.48,3106.78,166
20220214  20:05:00,3104.15,3104.96,3091.42,3101.48,300
20220214  20:10:00,3100.96,3111.41,3095.08,3108.92,248
20220214  20:15:00,3106.36,3108.41,3096.18,3104.04,203
20220214  20:20:00,3101.33,3116.28,3095.01,3113.65,248
20220214  20:25:00,3112.79,3115.0,3109.95,3111.06,97
20220214  20:30:00,3109.29,3126.05,3109.29,3126.05,232
20220214  20:35:00,3126.91,3126.91,3115.53,3116.03,220
20220214  20:40:00,3118.33,3120.61,3106.12,3109.02,126
20220214  20:45:00,3108.65,3113.2,3097.27,3110.16,257
20220214  20:50:00,3107.95,3110.98,3100.94,3110.5,300
20220214  20:55:00,3110.5,3115.26,3099.55,3102.54,489
20220215  14:30:00,3152.11,3160.14,3139.48,3149.28,731
20220215  14:35:00,3153.0,3154.68,3140.66,3148.0,238
20220215  14:40:00,3147.94,3147.94,3134.82,3143.8,288
20220215  14:45:00,3145.0,3151.22,3138.25,3138.44,226
20220215  14:50:00,3139.03,3154.08,3137.0,3150.1,215
20220215  14:55:00,3150.85,3154.07,3145.5,3151.74,147
20220215  15:00:00,3152.21,3155.84,3144.28,3144.28,188
20220215  15:05:00,3144.24,3145.0,3137.04,3138.24,228
20220215  15:10:00,3137.08,3137.08,3126.0,3128.13,307
20220215  15:15:00,3129.2,3134.2,3123.22,3124.81,186
20220215  15:20:00,3123.51,3123.76,3114.98,3119.98,155
20220215  15:25:00,3119.22,3124.01,3117.22,3121.88,111
20220215  15:30:00,3121.33,3125.68,3119.25,3119.25,133
20220215  15:35:00,3119.98,3120.0,3108.55,3118.64,140
20220215  15:40:00,3119.57,3128.8,3119.0,3125.38,211
20220215  15:45:00,3127.46,3130.71,3122.85,3129.04,89
20220215  15:50:00,3128.55,3128.55,3121.72,3127.21,79
20220215  15:55:00,3125.93,3125.93,3116.61,3116.61,77
20220215  16:00:00,3118.06,3118.3,3113.35,3118.3,75
20220215  16:05:00,3118.43,3125.96,3115.01,3125.96,144
20220215  16:10:00,3124.64,3126.13,3121.91,3122.23,73
20220215  16:15:00,3121.19,3125.53,3120.73,3123.69,50
20220215  16:20:00,3125.0,3125.98,3122.91,3123.04,17
20220215  16:25:00,3120.94,3122.89,3115.54,3117.64,51
20220215  16:30:00,3117.66,3123.27,3117.66,3122.03,57
20220215  16:35:00,3118.02,3130.0,3118.02,3128.1,73
20220215  16:40:00,3127.75,3127.75,3123.73,3123.73,27
20220215  16:45:00,3123.83,3126.7,3122.81,3124.76,36
20220215  16:50:00,3125.38,3125.38,3122.21,3123.82,47
20220215  16:55:00,3123.94,3125.21,3121.88,3123.07,36
20220215  17:00:00,3122.73,3124.72,3117.0,3120.0,101
20220215  17:05:00,3121.02,3121.25,3115.2,3117.62,76
20220215  17:10:00,3119.1,3119.64,3116.0,3116.51,37
20220215  17:15:00,3117.05,3117.05,3104.63,3105.22,197
20220215  17:20:00,3104.47,3104.52,3099.0,3100.88,138
20220215  17:25:00,3100.11,3108.08,3096.38,3107.89,177
20220215  17:30:00,3106.99,3108.57,3100.73,3102.96,111
20220215  17:35:00,3102.95,3107.0,3102.95,3105.85,47
20220215  17:40:00,3106.0,3107.71,3100.0,3100.18,82
20220215  17:45:00,3101.05,3101.55,3092.75,3093.61,110
20220215  17:50:00,3094.2,3098.4,3093.0,3096.22,70
20220215  17:55:00,3097.68,3102.3,3097.61,3100.77,39
20220215  18:00:00,3101.08,3102.2,3098.28,3100.0,61
20220215  18:05:00,3099.57,3101.13,3097.68,3100.98,57
20220215  18:10:00,3100.39,3101.03,3096.86,3100.8,30
20220215  18:15:00,3099.56,3099.99,3095.23,3096.5,33
20220215  18:20:00,3097.0,3112.69,3097.0,3110.03,176
20220215  18:25:00,3113.44,3114.0,3109.01,3110.8,92
20220215  18:30:00,3111.16,3111.47,3106.14,3108.24,62
20220215  18:35:00,3108.25,3110.22,3105.55,3108.8,130
20220215  18:40:00,3109.08,3111.08,3108.16,3109.94,60
20220215  18:45:00,3109.3,3117.48,3109.29,3117.48,132
20220215  18:50:00,3117.47,3119.26,3115.58,3117.0,95
20220215  18:55:00,3117.31,3121.16,3116.86,3120.56,109
20220215  19:00:00,3121.66,3125.47,3120.41,3122.5,99
20220215  19:05:00,3122.37,3122.5,3111.44,3115.23,105
20220215  19:10:00,3114.55,3118.25,3114.55,3115.77,53
20220215  19:15:00,3116.55,3127.26,3114.23,3123.59,143
20220215  19:20:00,3123.16,3126.02,3122.7,3123.25,50
20220215  19:25:00,3122.42,3123.59,3121.47,3121.83,16
20220215  19:30:00,3122.13,3124.53,3120.38,3120.38,37
20220215  19:35:00,3121.0,3122.26,3118.81,3122.26,39
20220215  19:40:00,3121.26,3125.99,3114.81,3125.99,32
20220215  19:45:00,3125.99,3125.99,3121.67,3121.79,41
20220215  19:50:00,3121.25,3122.81,3118.06,3122.02,33
20220215  19:55:00,3123.0,3124.2,3121.79,3124.11,38
20220215  20:00:00,3124.61,3130.0,3122.14,3128.44,97
20220215  20:05:00,3129.65,3130.26,3127.0,3128.03,86
20220215  20:10:00,3126.88,3129.18,3125.09,3125.9,29
20220215  20:15:00,3127.27,3128.69,3123.29,3128.53,46
20220215  20:20:00,3128.65,3130.0,3120.1,3121.37,61
20220215  20:25:00,3121.9,3123.71,3120.27,3122.35,49
20220215  20:30:00,3123.46,3123.46,3113.28,3115.05,91
20220215  20:35:00,3115.28,3119.11,3110.72,3112.74,127
20220215  20:40:00,3113.0,3121.73,3109.75,3121.54,151
20220215  20:45:00,3120.69,3121.45,3110.54,3112.0,167
20220215  20:50:00,3114.72,3131.0,3114.01,3128.82,305
20220215  20:55:00,3129.49,3131.66,3124.06,3130.21,496
20220216  14:30:00,3115.81,3121.92,3102.1,3117.89,436
20220216  14:35:00,3113.0,3113.0,3097.97,3104.01,268
20220216  14:40:00,3103.15,3104.1,3094.69,3101.19,172
20220216  14:45:00,3101.0,3114.12,3100.37,3114.12,221
20220216  14:50:00,3113.79,3113.79,3100.02,3109.0,135
20220216  14:55:00,3111.0,3115.99,3108.1,3111.52,89
20220216  15:00:00,3112.24,3118.99,3108.0,3115.86,116
20220216  15:05:00,3116.28,3128.0,3115.18,3125.3,188
20220216  15:10:00,3126.48,3131.0,3116.59,3123.77,180
20220216  15:15:00,3123.29,3123.4,3112.88,3117.25,88
20220216  15:20:00,3116.51,3123.13,3115.2,3121.0,82
20220216  15:25:00,3121.35,3123.43,3118.04,3122.47,84
20220216  15:30:00,3119.16,3123.48,3113.19,3117.37,74
20220216  15:35:00,3117.93,3119.71,3115.0,3119.22,175
20220216  15:40:00,3118.3,3126.29,3117.0,3126.26,108
20220216  15:45:00,3125.77,3128.07,3119.65,3123.6,135
20220216  15:50:00,3124.0,3135.19,3122.91,3135.18,196
20220216  15:55:00,3134.45,3134.45,3126.39,3127.93,153
20220216  16:00:00,3129.69,3133.0,3125.0,3131.86,149
20220216  16:05:00,3131.19,3148.88,3130.0,3147.16,296
20220216  16:10:00,3147.2,3153.77,3145.0,3150.44,483
20220216  16:15:00,3149.66,3153.71,3142.78,3143.25,222
20220216  16:20:00,3143.44,3150.91,3142.94,3148.0,154
20220216  16:25:00,3148.11,3153.09,3146.99,3148.31,115
20220216  16:30:00,3147.72,3148.65,3145.0,3146.91,149
20220216  16:35:00,3145.0,3149.31,3144.02,3144.03,122
20220216  16:40:00,3145.12,3146.3,3139.52,3140.6,70
20220216  16:45:00,3141.4,3144.87,3141.13,3144.21,49
20220216  16:50:00,3146.0,3153.42,3145.17,3152.93,86
20220216  16:55:00,3153.26,3158.0,3151.07,3158.0,126
20220216  17:00:00,3158.8,3161.96,3157.0,3158.0,107
20220216  17:05:00,3158.76,3161.19,3153.32,3155.21,101
20220216  17:10:00,3154.09,3155.01,3145.0,3146.4,75
20220216  17:15:00,3146.35,3146.82,3141.88,3144.95,60
20220216  17:20:00,3145.26,3145.26,3142.31,3143.68,58
20220216  17:25:00,3141.68,3144.44,3140.62,3142.99,36
20220216  17:30:00,3143.2,3143.2,3128.4,3130.0,120
20220216  17:35:00,3129.93,3131.25,3125.0,3126.29,116
20220216  17:40:00,3126.75,3131.5,3126.19,3130.65,89
20220216  17:45:00,3131.29,3136.17,3130.77,3134.15,83
20220216  17:50:00,3135.62,3137.08,3134.85,3134.86,81
20220216  17:55:00,3132.64,3133.57,3130.5,3131.03,41
20220216  18:00:00,3130.54,3131.06,3124.25,3125.07,66
20220216  18:05:00,3124.93,3129.58,3124.92,3127.97,52
20220216  18:10:00,3128.4,3132.02,3127.9,3131.03,55
20220216  18:15:00,3131.29,3132.98,3130.0,3132.24,64
20220216  18:20:00,3130.41,3139.99,3130.41,3138.85,72
20220216  18:25:00,3137.19,3138.72,3133.37,3133.37,56
20220216  18:30:00,3132.69,3133.8,3128.7,3131.62,38
20220216  18:35:00,3130.45,3133.25,3130.1,3131.0,40
20220216  18:40:00,3131.0,3132.5,3129.15,3131.38,27
20220216  18:45:00,3131.8,3133.0,3131.31,3131.49,25
20220216  18:50:00,3134.83,3135.48,3133.02,3134.55,35
20220216  18:55:00,3134.3,3135.94,3126.01,3129.43,44
20220216  19:00:00,3129.15,3148.0,3122.25,3139.74,134
20220216  19:05:00,3140.25,3150.97,3136.29,3145.75,205
20220216  19:10:00,3145.0,3148.86,3135.3,3138.21,95
20220216  19:15:00,3138.1,3145.0,3137.01,3142.0,59
20220216  19:20:00,3140.88,3157.75,3140.88,3156.5,158
20220216  19:25:00,3157.28,3159.07,3154.25,3157.59,83
20220216  19:30:00,3159.01,3165.0,3159.01,3162.92,276
20220216  19:35:00,3163.65,3164.86,3157.96,3161.17,208
20220216  19:40:00,3161.0,3162.24,3156.54,3158.97,169
20220216  19:45:00,3157.04,3162.49,3148.46,3148.46,96
20220216  19:50:00,3147.09,3154.16,3147.09,3150.28,43
20220216  19:55:00,3150.32,3161.88,3150.32,3159.93,68
20220216  20:00:00,3161.95,3172.05,3160.15,3170.19,168
20220216  20:05:00,3170.27,3171.88,3165.02,3167.71,121
20220216  20:10:00,3167.95,3172.64,3166.7,3170.83,140
20220216  20:15:00,3170.83,3174.0,3168.71,3174.0,66
20220216  20:20:00,3173.32,3174.07,3166.53,3169.73,105
20220216  20:25:00,3169.54,3176.17,3168.74,3176.17,81
20220216  20:30:00,3174.43,3175.7,3166.17,3168.85,124
20220216  20:35:00,3169.41,3170.73,3165.32,3169.44,118
20220216  20:40:00,3169.44,3170.53,3165.4,3167.91,61
20220216  20:45:00,3167.84,3174.74,3166.09,3173.0,139
20220216  20:50:00,3175.0,3176.68,3164.76,3165.56,208
20220216  20:55:00,3165.17,3169.37,3158.42,3162.16,518
20220217  14:30:00,3162.92,3202.85,3162.0,3198.65,946
20220217  14:35:00,3197.51,3206.98,3182.16,3194.41,448
20220217  14:40:00,3194.31,3194.31,3182.01,3188.0,176
20220217  14:45:00,3188.35,3188.4,3170.24,3178.44,213
20220217  14:50:00,3177.59,3178.88,3167.59,3169.99,189
20220217  14:55:00,3169.87,3186.37,3169.71,3182.96,240
20220217  15:00:00,3183.93,3205.0,3180.75,3200.72,387
20220217  15:05:00,3201.04,3201.86,3190.0,3191.08,256
20220217  15:10:00,3191.11,3195.68,3186.74,3187.21,193
20220217  15:15:00,3186.0,3186.73,3170.99,3172.58,183
20220217  15:20:00,3170.75,3173.65,3166.31,3169.75,153
20220217  15:25:00,3169.96,3171.7,3165.0,3167.0,110
20220217  15:30:00,3166.89,3182.42,3164.88,3175.52,312
20220217  15:35:00,3171.62,3174.58,3166.85,3171.71,130
20220217  15:40:00,3171.2,3171.2,3164.78,3167.81,125
20220217  15:45:00,3166.26,3168.0,3154.85,3161.84,204
20220217  15:50:00,3159.2,3163.99,3151.12,3163.0,272
